"GOID","Ontology","Description","GeneRatio","BgRatio","pvalue","Count","geneID","p.adjust"
"GO:0004651","MF","polynucleotide 5'-phosphatase activity","1/390","2/191179",0.00407579517807111,1,"RNGTT",0.00770492787087415
"GO:0004712","MF","protein serine/threonine/tyrosine kinase activity","2/390","45/191179",0.00387770906588619,2,"CLK2/CLK4",0.00770492787087415
"GO:0008192","MF","RNA guanylyltransferase activity","1/390","2/191179",0.00407579517807111,1,"RNGTT",0.00770492787087415
"GO:0008452","MF","RNA ligase activity","1/390","2/191179",0.00407579517807111,1,"RTCB",0.00770492787087415
"GO:0008479","MF","tRNA-guanosine(34) queuine transglycosylase activity","1/390","2/191179",0.00407579517807111,1,"QTRT1",0.00770492787087415
"GO:0016301","MF","kinase activity","6/390","726/191179",0.00405646390711966,6,"AK6/CDK9/CLK2/CLK4/CLP1/TOP1",0.00770492787087415
"GO:0016422","MF","mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity","1/390","2/191179",0.00407579517807111,1,"METTL3",0.00770492787087415
"GO:0030629","MF","U6 snRNA 3'-end binding","1/390","2/191179",0.00407579517807111,1,"LSM3",0.00770492787087415
"GO:0036121","MF","double-stranded DNA helicase activity","1/390","2/191179",0.00407579517807111,1,"UPF1",0.00770492787087415
"GO:0043891","MF","glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity","1/390","2/191179",0.00407579517807111,1,"GAPDH",0.00770492787087415
"GO:0045142","MF","triplex DNA binding","1/390","2/191179",0.00407579517807111,1,"DHX9",0.00770492787087415
"GO:0051718","MF","DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates","1/390","2/191179",0.00407579517807111,1,"DNMT3B",0.00770492787087415
"GO:0052689","MF","carboxylic ester hydrolase activity","3/390","153/191179",0.00393227661138258,3,"PTRH1/PTRH2/PTRHD1",0.00770492787087415
"GO:0060698","MF","endoribonuclease inhibitor activity","1/390","2/191179",0.00407579517807111,1,"ABCE1",0.00770492787087415
"GO:0061752","MF","telomeric repeat-containing RNA binding","1/390","2/191179",0.00407579517807111,1,"HNRNPA1",0.00770492787087415
"GO:0090486","MF","small RNA 2'-O-methyltransferase activity","1/390","2/191179",0.00407579517807111,1,"HENMT1",0.00770492787087415
"GO:0090624","MF","endoribonuclease activity, cleaving miRNA-paired mRNA","1/390","2/191179",0.00407579517807111,1,"AGO3",0.00770492787087415
"GO:0098808","MF","mRNA cap binding","1/390","2/191179",0.00407579517807111,1,"EIF3D",0.00770492787087415
"GO:1990829","MF","C-rich single-stranded DNA binding","1/390","2/191179",0.00407579517807111,1,"PCBP2",0.00770492787087415
"GO:1990931","MF","mRNA N6-methyladenosine dioxygenase activity","1/390","2/191179",0.00407579517807111,1,"ALKBH5",0.00770492787087415
"GO:0016491","MF","oxidoreductase activity","6/390","731/191179",0.00419227481744334,6,"ALKBH5/DUS4L/ENOX1/GAPDH/PRDX1/TYW5",0.0078980740588011
"GO:0016538","MF","cyclin-dependent protein serine/threonine kinase regulator activity","2/390","50/191179",0.00476604480805229,2,"HEXIM1/HEXIM2",0.00894849229266961
"GO:0001097","MF","TFIIH-class transcription factor complex binding","1/390","3/191179",0.00610747492971786,1,"HNRNPU",0.0108752456813041
"GO:0003896","MF","DNA primase activity","1/390","3/191179",0.00610747492971786,1,"PRIM1",0.0108752456813041
"GO:0008428","MF","ribonuclease inhibitor activity","1/390","3/191179",0.00610747492971786,1,"ABCE1",0.0108752456813041
"GO:0016149","MF","translation release factor activity, codon specific","1/390","3/191179",0.00610747492971786,1,"MTRF1",0.0108752456813041
"GO:0016429","MF","tRNA (adenine-N1-)-methyltransferase activity","1/390","3/191179",0.00610747492971786,1,"TRMT61A",0.0108752456813041
"GO:0030942","MF","endoplasmic reticulum signal peptide binding","1/390","3/191179",0.00610747492971786,1,"SRP54",0.0108752456813041
"GO:0032549","MF","ribonucleoside binding","1/390","3/191179",0.00610747492971786,1,"POLR2B",0.0108752456813041
"GO:0033592","MF","RNA strand annealing activity","1/390","3/191179",0.00610747492971786,1,"FXR1",0.0108752456813041
"GO:0042134","MF","rRNA primary transcript binding","1/390","3/191179",0.00610747492971786,1,"RPF1",0.0108752456813041
"GO:0045027","MF","DNA end binding","1/390","3/191179",0.00610747492971786,1,"XRCC6",0.0108752456813041
"GO:0050567","MF","glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity","1/390","3/191179",0.00610747492971786,1,"QRSL1",0.0108752456813041
"GO:0061770","MF","translation elongation factor binding","1/390","3/191179",0.00610747492971786,1,"SERBP1",0.0108752456813041
"GO:0061953","MF","mRNA (adenine-N1-)-methyltransferase activity","1/390","3/191179",0.00610747492971786,1,"TRMT61A",0.0108752456813041
"GO:0140585","MF","promoter-enhancer loop anchoring activity","1/390","3/191179",0.00610747492971786,1,"RUVBL2",0.0108752456813041
"GO:0140587","MF","chromatin loop anchoring activity","1/390","3/191179",0.00610747492971786,1,"RUVBL2",0.0108752456813041
"GO:1990518","MF","single-stranded 3'-5' DNA helicase activity","1/390","3/191179",0.00610747492971786,1,"DHX9",0.0108752456813041
"GO:0140030","MF","modification-dependent protein binding","3/390","184/191179",0.00655171596368214,3,"MSL3/PRPF8/WDR5",0.0116287691702654
"GO:0016706","MF","2-oxoglutarate-dependent dioxygenase activity","2/390","60/191179",0.00679464409610254,2,"ALKBH5/TYW5",0.0120212934007968
"GO:0019902","MF","phosphatase binding","3/390","189/191179",0.00705078442216036,3,"CARHSP1/MVP/SMAD2",0.012434610226941
"GO:0016279","MF","protein-lysine N-methyltransferase activity","2/390","62/191179",0.00723969791881288,2,"SETD7/WDR5",0.0127271122649195
"GO:0016278","MF","lysine N-methyltransferase activity","2/390","63/191179",0.00746704971949696,2,"SETD7/WDR5",0.013085115698928
"GO:0000179","MF","rRNA (adenine-N6,N6-)-dimethyltransferase activity","1/390","4/191179",0.00813502067174299,1,"DIMT1",0.0135665601534808
"GO:0003886","MF","DNA (cytosine-5-)-methyltransferase activity","1/390","4/191179",0.00813502067174299,1,"DNMT3B",0.0135665601534808
"GO:0003917","MF","DNA topoisomerase type I (single strand cut, ATP-independent) activity","1/390","4/191179",0.00813502067174299,1,"TOP1",0.0135665601534808
