"GOID","Ontology","Description","GeneRatio","BgRatio","pvalue","Count","geneID","p.adjust"
"GO:0035592","BP","establishment of protein localization to extracellular region","2/390","369/191179",0.174157887557421,2,"SMAD2/TARDBP",0.200793799772085
"GO:0001656","BP","metanephros development","1/390","94/191179",0.174693189799622,1,"SMAD4",0.201247687641073
"GO:0048704","BP","embryonic skeletal system morphogenesis","1/390","94/191179",0.174693189799622,1,"SMAD2",0.201247687641073
"GO:0003073","BP","regulation of systemic arterial blood pressure","1/390","95/191179",0.176377621628275,1,"MECP2",0.202941376788485
"GO:0010631","BP","epithelial cell migration","2/390","372/191179",0.176333449359614,2,"MECP2/SMAD4",0.202941376788485
"GO:1902807","BP","negative regulation of cell cycle G1/S phase transition","1/390","95/191179",0.176377621628275,1,"RPL26",0.202941376788485
"GO:0007032","BP","endosome organization","1/390","96/191179",0.178058624368248,1,"RNASEK",0.204461660789722
"GO:0022404","BP","molting cycle process","1/390","96/191179",0.178058624368248,1,"SMAD4",0.204461660789722
"GO:0022405","BP","hair cycle process","1/390","96/191179",0.178058624368248,1,"SMAD4",0.204461660789722
"GO:0045666","BP","positive regulation of neuron differentiation","1/390","96/191179",0.178058624368248,1,"UPF3B",0.204461660789722
"GO:1901653","BP","cellular response to peptide","2/390","374/191179",0.177786214095859,2,"NONO/RPL23",0.204461660789722
"GO:0090132","BP","epithelium migration","2/390","375/191179",0.178513298686932,2,"MECP2/SMAD4",0.204900967232738
"GO:0009953","BP","dorsal/ventral pattern formation","1/390","97/191179",0.179736204982412,1,"SMAD2",0.206138133397908
"GO:0021675","BP","nerve development","1/390","97/191179",0.179736204982412,1,"RPL24",0.206138133397908
"GO:0071692","BP","protein localization to extracellular region","2/390","377/191179",0.179968847766602,2,"SMAD2/TARDBP",0.206321688322986
"GO:0008593","BP","regulation of Notch signaling pathway","1/390","98/191179",0.181410370419538,1,"METTL3",0.207806639553538
"GO:0060993","BP","kidney morphogenesis","1/390","98/191179",0.181410370419538,1,"SMAD4",0.207806639553538
"GO:0002696","BP","positive regulation of leukocyte activation","2/390","380/191179",0.182155548023615,2,"RPS3/XRCC6",0.208492173774915
"GO:0090130","BP","tissue migration","2/390","380/191179",0.182155548023615,2,"MECP2/SMAD4",0.208492173774915
"GO:0003300","BP","cardiac muscle hypertrophy","1/390","99/191179",0.183081127614321,1,"SMAD4",0.208794769133187
"GO:0006576","BP","biogenic amine metabolic process","1/390","99/191179",0.183081127614321,1,"MECP2",0.208794769133187
"GO:0010596","BP","negative regulation of endothelial cell migration","1/390","99/191179",0.183081127614321,1,"MECP2",0.208794769133187
"GO:0030101","BP","natural killer cell activation","1/390","99/191179",0.183081127614321,1,"PRDX1",0.208794769133187
"GO:0046620","BP","regulation of organ growth","1/390","99/191179",0.183081127614321,1,"YBX3",0.208794769133187
"GO:0050863","BP","regulation of T cell activation","2/390","381/191179",0.182885329176004,2,"METTL3/RPS3",0.208794769133187
"GO:0098869","BP","cellular oxidant detoxification","1/390","99/191179",0.183081127614321,1,"PRDX1",0.208794769133187
"GO:1990868","BP","response to chemokine","1/390","99/191179",0.183081127614321,1,"RBM15",0.208794769133187
"GO:1990869","BP","cellular response to chemokine","1/390","99/191179",0.183081127614321,1,"RBM15",0.208794769133187
"GO:0019217","BP","regulation of fatty acid metabolic process","1/390","100/191179",0.184748483487413,1,"EIF6",0.210442961952396
"GO:0072080","BP","nephron tubule development","1/390","100/191179",0.184748483487413,1,"SMAD4",0.210442961952396
"GO:2000177","BP","regulation of neural precursor cell proliferation","1/390","100/191179",0.184748483487413,1,"TRIM71",0.210442961952396
"GO:0008544","BP","epidermis development","2/390","385/191179",0.185808731169543,2,"ESRP1/SMAD4",0.211565870987116
"GO:0008585","BP","female gonad development","1/390","101/191179",0.186412444945449,1,"SMAD4",0.211998466800706
"GO:0042542","BP","response to hydrogen peroxide","1/390","101/191179",0.186412444945449,1,"RPS3",0.211998466800706
"GO:0120162","BP","positive regulation of cold-induced thermogenesis","1/390","101/191179",0.186412444945449,1,"CNOT3",0.211998466800706
"GO:0014897","BP","striated muscle hypertrophy","1/390","102/191179",0.188073018881073,1,"SMAD4",0.213715921495405
"GO:0070167","BP","regulation of biomineral tissue development","1/390","102/191179",0.188073018881073,1,"TENT5A",0.213715921495405
"GO:0002697","BP","regulation of immune effector process","2/390","389/191179",0.188738749203445,2,"RIGI/RPS19",0.214386700733889
"GO:0006885","BP","regulation of pH","1/390","103/191179",0.189730212172973,1,"RNASEK",0.215168899838623
"GO:0032677","BP","regulation of interleukin-8 production","1/390","103/191179",0.189730212172973,1,"RIGI",0.215168899838623
"GO:0035282","BP","segmentation","1/390","103/191179",0.189730212172973,1,"SMAD4",0.215168899838623
"GO:0099175","BP","regulation of postsynapse organization","1/390","103/191179",0.189730212172973,1,"CAPRIN1",0.215168899838623
"GO:0014896","BP","muscle hypertrophy","1/390","104/191179",0.191384031685903,1,"SMAD4",0.216612273218373
"GO:0032637","BP","interleukin-8 production","1/390","104/191179",0.191384031685903,1,"RIGI",0.216612273218373
"GO:0033045","BP","regulation of sister chromatid segregation","1/390","104/191179",0.191384031685903,1,"HNRNPU",0.216612273218373
"GO:0033138","BP","positive regulation of peptidyl-serine phosphorylation","1/390","104/191179",0.191384031685903,1,"CNOT9",0.216612273218373
"GO:0061326","BP","renal tubule development","1/390","104/191179",0.191384031685903,1,"SMAD4",0.216612273218373
"GO:0042102","BP","positive regulation of T cell proliferation","1/390","105/191179",0.193034484270712,1,"RPS3",0.218219572115101
"GO:0046545","BP","development of primary female sexual characteristics","1/390","105/191179",0.193034484270712,1,"SMAD4",0.218219572115101
"GO:0110020","BP","regulation of actomyosin structure organization","1/390","105/191179",0.193034484270712,1,"SMAD4",0.218219572115101
"GO:0050867","BP","positive regulation of cell activation","2/390","396/191179",0.193881300547414,2,"RPS3/XRCC6",0.219089724117595
"GO:0002532","BP","production of molecular mediator involved in inflammatory response","1/390","106/191179",0.194681576764376,1,"RPS19",0.219731946451294
"GO:0032963","BP","collagen metabolic process","1/390","106/191179",0.194681576764376,1,"LARP6",0.219731946451294
"GO:0035303","BP","regulation of dephosphorylation","1/390","106/191179",0.194681576764376,1,"PPP1R8",0.219731946451294
"GO:0030593","BP","neutrophil chemotaxis","1/390","107/191179",0.196325315990023,1,"SRP54",0.221499225106648
"GO:0001776","BP","leukocyte homeostasis","1/390","109/191179",0.199602761860699,1,"RPS6",0.224661801666576
"GO:0007040","BP","lysosome organization","1/390","109/191179",0.199602761860699,1,"RNASEK",0.224661801666576
"GO:0019751","BP","polyol metabolic process","1/390","109/191179",0.199602761860699,1,"MECP2",0.224661801666576
"GO:0035967","BP","cellular response to topologically incorrect protein","1/390","109/191179",0.199602761860699,1,"EIF2S1",0.224661801666576
"GO:0080171","BP","lytic vacuole organization","1/390","109/191179",0.199602761860699,1,"RNASEK",0.224661801666576
"GO:0090277","BP","positive regulation of peptide hormone secretion","1/390","109/191179",0.199602761860699,1,"TARDBP",0.224661801666576
"GO:0001708","BP","cell fate specification","1/390","110/191179",0.201236482082996,1,"ESRP1",0.226231836265773
"GO:0002444","BP","myeloid leukocyte mediated immunity","1/390","110/191179",0.201236482082996,1,"RIGI",0.226231836265773
"GO:0014013","BP","regulation of gliogenesis","1/390","110/191179",0.201236482082996,1,"MECP2",0.226231836265773
"GO:0002793","BP","positive regulation of peptide secretion","1/390","111/191179",0.202866876191866,1,"TARDBP",0.227794414119827
