"GOID","Ontology","Description","GeneRatio","BgRatio","pvalue","Count","geneID","p.adjust"
"GO:0097542","CC","ciliary tip","1/390","48/191179",0.0933790017155685,1,"DYNLL1",0.108026688259187
"GO:0032838","CC","plasma membrane bounded cell projection cytoplasm","2/390","253/191179",0.0948776703085824,2,"HNRNPU/PQBP1",0.10949207918252
"GO:0016469","CC","proton-transporting two-sector ATPase complex","1/390","50/191179",0.0970751302639263,1,"RNASEK",0.111754784108715
"GO:0000775","CC","chromosome, centromeric region","2/390","258/191179",0.0980354781876863,2,"DYNLL1/HNRNPU",0.112585755972233
"GO:0000307","CC","cyclin-dependent protein kinase holoenzyme complex","1/390","54/191179",0.10442235843469,1,"CDK9",0.119339838211074
"GO:0030286","CC","dynein complex","1/390","54/191179",0.10442235843469,1,"DYNLL1",0.119339838211074
"GO:0010008","CC","endosome membrane","3/390","561/191179",0.108244633759139,3,"RNASEK/RPS27A/UBA52",0.123409340904139
"GO:0098793","CC","presynapse","3/390","562/191179",0.108670223641404,3,"FXR1/HNRNPR/RPL22",0.123596013394561
"GO:0000502","CC","proteasome complex","1/390","60/191179",0.115331539104514,1,"PSMA6",0.130856938599353
"GO:0101003","CC","ficolin-1-rich granule membrane","1/390","61/191179",0.117136805455579,1,"DYNLL1",0.132586504016867
"GO:0035580","CC","specific granule lumen","1/390","62/191179",0.118938397382412,1,"KPNB1",0.134303644891144
"GO:0099568","CC","cytoplasmic region","2/390","291/191179",0.119570582003673,2,"HNRNPU/PQBP1",0.134695261827527
"GO:0005657","CC","replication fork","1/390","67/191179",0.12789150121473,1,"PRIM1",0.143384295898699
"GO:0031093","CC","platelet alpha granule lumen","1/390","67/191179",0.12789150121473,1,"GTPBP2",0.143384295898699
"GO:0070821","CC","tertiary granule membrane","1/390","73/191179",0.138515519292774,1,"DYNLL1",0.154927310678174
"GO:0016529","CC","sarcoplasmic reticulum","1/390","75/191179",0.142028093464467,1,"CHERP",0.158480520366971
"GO:0000792","CC","heterochromatin","1/390","79/191179",0.149010443489985,1,"MECP2",0.165100773068716
"GO:0005758","CC","mitochondrial intermembrane space","1/390","79/191179",0.149010443489985,1,"REXO2",0.165100773068716
"GO:0005886","CC","plasma membrane","16/390","5859/191179",0.148512561615119,16,"CNOT2/CSDE1/DYNLL1/EEF2/ENOX1/GAPDH/HNRNPF/KHDRBS1/NFX1/RIGI/RNASEK/RPS27A/RPS3/UBA52/WARS2/ZMAT3",0.165100773068716
"GO:0000794","CC","condensed nuclear chromosome","1/390","81/191179",0.152480335007712,1,"AGO3",0.168155883466448
"GO:0005876","CC","spindle microtubule","1/390","81/191179",0.152480335007712,1,"HNRNPU",0.168155883466448
"GO:1905369","CC","endopeptidase complex","1/390","84/191179",0.157658729663696,1,"PSMA6",0.173461352916701
"GO:0030139","CC","endocytic vesicle","2/390","348/191179",0.159060493849731,2,"RPS27A/UBA52",0.174539071352955
"GO:0035861","CC","site of double-strand break","1/390","85/191179",0.159377838460008,1,"INTS3",0.174539071352955
"GO:0031253","CC","cell projection membrane","2/390","352/191179",0.161917268156082,2,"RIGI/RPS3",0.176909607800164
"GO:0031970","CC","organelle envelope lumen","1/390","89/191179",0.166219349634909,1,"REXO2",0.181190607454219
"GO:0031091","CC","platelet alpha granule","1/390","91/191179",0.169619249940736,1,"GTPBP2",0.184046634418454
"GO:0035578","CC","azurophil granule lumen","1/390","91/191179",0.169619249940736,1,"PA2G4",0.184046634418454
"GO:0005902","CC","microvillus","1/390","97/191179",0.179736204982412,1,"CNP",0.194576809063529
"GO:0005811","CC","lipid droplet","1/390","104/191179",0.191384031685903,1,"GAPDH",0.206712272209945
"GO:0030175","CC","filopodium","1/390","108/191179",0.197965708756959,1,"FXR1",0.213332909893343
"GO:0043679","CC","axon terminus","1/390","113/191179",0.206117713072872,1,"HNRNPR",0.221611755285639
"GO:0005776","CC","autophagosome","1/390","116/191179",0.21096919095732,1,"TRIM21",0.226312404845125
"GO:0090734","CC","site of DNA damage","1/390","117/191179",0.212579769748225,1,"INTS3",0.227523018868848
"GO:0099513","CC","polymeric cytoskeletal fiber","3/390","791/191179",0.219854805148918,3,"DYNLL1/EIF6/HNRNPU",0.234777076991605
